Description,emotion,movie_name,all_movie_names,movie_name_count,genres,mean_rating,median_rating,minimum_rating,maximum_rating,review_count,unique_review_count,genre_list,genre_count,genres_text,description_word_count,description_character_count,log_review_count,log_unique_review_count
"The life story of a girl named June from 16 years of her age until she turned 26, thereby giving an insight into those ten years of her life.",anticipation,June,June,1,"['Science Fiction', 'Horror']",4.538461538461538,5.0,2.0,7.0,13,13,"['Science Fiction', 'Horror']",2,science_fiction horror,29,141,2.6390573296152584,2.6390573296152584
"When a plane carrying the daughter of a millionaire crashes in an African jungle, two pilots set out to collect the reward. They discover that she has become the goddess of a primitive ...                See full summary »",anticipation,Jungle Goddess,Jungle Goddess,1,"['Romance', 'Action', 'Adventure', 'Crime']",2.375,2.0,1.0,5.0,8,8,"['Romance', 'Action', 'Adventure', 'Crime']",4,romance action adventure crime,38,222,2.1972245773362196,2.1972245773362196
"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.",anticipation,Junior,Junior,1,"['Comedy', 'Family', 'Romance']",6.05,7.0,1.0,10.0,60,20,"['Comedy', 'Family', 'Romance']",3,comedy family romance,19,102,4.110873864173311,3.044522437723423
A balloon seller with grand plans to win a scholarship clashes with a budding dancer and her circus troupe over a prime town-centre location.,anticipation,Just Like Heaven,Just Like Heaven,1,"['Comedy', 'Fantasy', 'Romance']",7.956521739130435,9.0,3.0,10.0,23,23,"['Comedy', 'Fantasy', 'Romance']",3,comedy fantasy romance,24,141,3.1780538303479458,3.1780538303479458
Adventurer Allan Quartermain leads an expedition into uncharted African territory in an attempt to locate an explorer who went missing during his search for the fabled diamond mines of King Solomon.,anticipation,King Solomon's Mines,King Solomon's Mines,1,"['Action', 'Adventure', 'Drama']",5.285714285714286,5.0,3.0,9.0,28,7,"['Action', 'Adventure', 'Drama']",3,action adventure drama,31,198,3.367295829986474,2.0794415416798357
"Anna Brady plans to travel to Dublin, Ireland to propose to her boyfriend Jeremy on February 29, leap day, because, according to Irish tradition, a man who receives a marriage proposal on a leap day must accept it.",anticipation,Leap Year,Leap Year,1,"['Romance', 'Comedy']",7.222222222222222,8.0,2.0,10.0,36,18,"['Romance', 'Comedy']",2,romance comedy,38,214,3.6109179126442243,2.9444389791664403
"In 1925, an enterprising pro football player convinces America's too-good-to-be-true college football hero to play for his team and keep the league from going under.",anticipation,Leatherheads,Leatherheads,1,"['Comedy', 'Romance', 'Drama']",5.6521739130434785,7.0,2.0,10.0,23,23,"['Comedy', 'Romance', 'Drama']",3,comedy romance drama,25,165,3.1780538303479458,3.1780538303479458
A musical centered on the romance between a wealthy slacker and an Arab law student.,anticipation,Leila,Leila,1,"['Family', 'Drama', 'Romance']",8.705882352941176,10.0,2.0,10.0,17,17,"['Family', 'Drama', 'Romance']",3,family drama romance,15,84,2.8903717578961645,2.8903717578961645
"Bobbie, a young actor living in Hollywood, succumbs to heroine through the love of a famous dead French poet, Arthur Rimbaud, while struggling to finish his script about his past. He meets ...                See full summary »",anticipation,Leila,Leila,1,"['Family', 'Drama', 'Romance']",8.705882352941176,10.0,2.0,10.0,17,17,"['Family', 'Drama', 'Romance']",3,family drama romance,37,226,2.8903717578961645,2.8903717578961645
A reverend puts an engaged couple through a grueling marriage preparation course to see if they are meant to be married in his church.,anticipation,License to Wed,License to Wed,1,['Comedy'],6.388888888888889,6.5,2.0,10.0,18,18,['Comedy'],1,comedy,24,134,2.9444389791664403,2.9444389791664403
A scientist tries to prove the existence of the Loch Ness monster.,anticipation,Loch Ness,Loch Ness,1,"['Drama', 'Family']",4.0,4.0,4.0,4.0,2,2,"['Drama', 'Family']",2,drama family,12,66,1.0986122886681098,1.0986122886681098
"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",anticipation,Love Actually,Love Actually,1,"['Comedy', 'Romance', 'Drama']",8.625,9.0,5.0,10.0,8,8,"['Comedy', 'Romance', 'Drama']",3,comedy romance drama,30,188,2.1972245773362196,2.1972245773362196
"A look at the relationship between a young blind samurai (Kimura) and his wife, who will make a sacrifice in order to defend her husband's honor.",anticipation,Love and Honor,Love and Honor,1,"['Drama', 'Foreign', 'Romance']",4.666666666666667,5.0,3.0,6.0,12,6,"['Drama', 'Foreign', 'Romance']",3,drama foreign romance,26,145,2.5649493574615367,1.9459101490553132
"Four boarding school boys, distracted by four enchanting exchange students, struggle to keep a vow of chastity in this new adaptation of Shakespeare's bawdy comedy.",anticipation,Love's Labour's Lost,Love's Labour's Lost,1,"['Comedy', 'Music', 'Romance']",4.0,4.0,4.0,4.0,2,2,"['Comedy', 'Music', 'Romance']",3,comedy music romance,25,164,1.0986122886681098,1.0986122886681098
A man revisits the previous significant girlfriends in his life in order to win over the girl of his dreams.,anticipation,Lucky 13,Lucky 13,1,"['Comedy', 'Romance']",5.0,5.0,4.0,6.0,3,3,"['Comedy', 'Romance']",2,comedy romance,20,108,1.3862943611198906,1.3862943611198906
"A semi-fictionalized account of the life of Mata Hari, an exotic dancer who was accused of spying for Germany during World War I.",anticipation,Mata Hari,Mata Hari,1,"['Drama', 'Action', 'Thriller', 'Romance']",3.0,3.0,2.0,4.0,3,3,"['Drama', 'Action', 'Thriller', 'Romance']",4,drama action thriller romance,23,129,1.3862943611198906,1.3862943611198906
"An English auctioneer proposes to the daughter of a Mafia kingpin, only to realize that certain ""favors"" would be asked of him.",anticipation,Mickey Blue Eyes,Mickey Blue Eyes,1,"['Comedy', 'Crime', 'Romance']",6.722222222222222,7.0,2.0,9.0,18,18,"['Comedy', 'Crime', 'Romance']",3,comedy crime romance,22,127,2.9444389791664403,2.9444389791664403
"A group of young boys befriend a prostitute named, V.",anticipation,Milk Money,Milk Money,1,"['Comedy', 'Romance']",5.0,5.0,4.0,6.0,3,3,"['Comedy', 'Romance']",2,comedy romance,10,53,1.3862943611198906,1.3862943611198906
"A librarian begins a passionate affair with a mysterious woman who walks into his library. When she suddenly disappears, he travels down to London to search for her, only to discover that ...                See full summary »",anticipation,Miranda,Miranda,1,"['Comedy', 'Drama', 'Romance', 'Thriller']",7.0,7.0,7.0,7.0,3,1,"['Comedy', 'Drama', 'Romance', 'Thriller']",4,comedy drama romance thriller,37,225,1.3862943611198906,0.6931471805599453
"Learning that her baby making days are numbered Georgina explores internet sperm donors, night clubbers and funeral-goers in a desperate attempt to beat the biological clock.",anticipation,Miss Conception,Miss Conception,1,"['Comedy', 'Romance']",5.111111111111111,6.0,2.0,8.0,9,9,"['Comedy', 'Romance']",2,comedy romance,26,174,2.302585092994046,2.302585092994046
Plot under wraps.,anticipation,Miss Conception,Miss Conception,1,"['Comedy', 'Romance']",5.111111111111111,6.0,2.0,8.0,9,9,"['Comedy', 'Romance']",2,comedy romance,3,17,2.302585092994046,2.302585092994046
An heiress begins to realize her attraction to one of her family's servants.,anticipation,Miss Julie,Miss Julie,1,['Drama'],4.0,4.0,4.0,4.0,4,2,['Drama'],1,drama,13,76,1.6094379124341003,1.0986122886681098
"Over the course of a midsummer night in Fermanagh in 1890, an unsettled daughter of the Anglo-Irish aristocracy encourages her father's valet to seduce her.",anticipation,Miss Julie,Miss Julie,1,['Drama'],4.0,4.0,4.0,4.0,4,2,['Drama'],1,drama,25,156,1.6094379124341003,1.0986122886681098
A story centered on a proper elementary school teacher who moonlights as a vigilante.,anticipation,Miss Meadows,Miss Meadows,1,['Drama'],6.285714285714286,5.5,4.0,9.0,14,14,['Drama'],1,drama,14,85,2.70805020110221,2.70805020110221
"Mr. Right is the story of a lady who is looking for the right person to settle down with, her sojourn made her to come across different kind of men with different intention.",anticipation,Mr. Right,Mr. Right,1,"['Action', 'Comedy', 'Romance']",4.333333333333333,3.0,2.0,8.0,9,3,"['Action', 'Comedy', 'Romance']",3,action comedy romance,33,173,2.302585092994046,1.3862943611198906
Tank faces the ultimate test of friendship when his best friend hires him to take his ex-girlfriend out on a lousy date in order to make her realize how great her former boyfriend is.,anticipation,My Best Friend's Girl,My Best Friend's Girl,1,"['Romance', 'Comedy']",7.0,8.0,2.0,10.0,16,16,"['Romance', 'Comedy']",2,romance comedy,34,183,2.833213344056216,2.833213344056216
"Vada Sultenfuss must go to LA to stay with her Uncle Phil to do some research on her mother's life, but finds much more.",anticipation,My Girl 2,My Girl 2,1,"['Comedy', 'Drama', 'Family', 'Romance']",6.111111111111111,6.0,4.0,9.0,9,9,"['Comedy', 'Drama', 'Family', 'Romance']",4,comedy drama family romance,24,120,2.302585092994046,2.302585092994046
A scatterbrained socialite hires a vagrant as a family butler - but there's more to Godfrey than meets the eye.,anticipation,My Man Godfrey,My Man Godfrey,1,"['Comedy', 'Romance']",6.294117647058823,7.0,3.0,9.0,34,17,"['Comedy', 'Romance']",2,comedy romance,20,111,3.5553480614894135,2.8903717578961645
"Teen detective Nancy Drew accompanies her father on a business trip to Los Angeles, where she happens upon clues to a murder mystery involving a movie star.",anticipation,Nancy Drew,Nancy Drew,1,"['Action', 'Adventure', 'Crime', 'Family', 'Mystery', 'Thriller']",7.583333333333333,7.0,6.0,9.0,24,12,"['Action', 'Adventure', 'Crime', 'Family', 'Mystery', 'Thriller']",6,action adventure crime family mystery thriller,27,156,3.2188758248682006,2.5649493574615367
A newspaper reporter enrolls in high school as part of research for a story.,anticipation,Never Been Kissed,Never Been Kissed,1,"['Romance', 'Comedy', 'Drama']",7.7,8.0,3.0,10.0,10,10,"['Romance', 'Comedy', 'Drama']",3,romance comedy drama,14,76,2.3978952727983707,2.3978952727983707
"One person's life leads to another in this web of tales about drugs, sex, gay life, aging and being HIV+. Each is played out in a series of steamy, telling monologues.",anticipation,Nine Lives,Nine Lives,1,"['Drama', 'Romance']",4.5,5.0,1.0,8.0,48,12,"['Drama', 'Romance']",2,drama romance,31,167,3.8918202981106265,2.5649493574615367
"When the available evidence in a murder case points to a young woman as the main suspect, her boyfriend, a police detective, arranges for a struggling songwriter who is playing piano in a ...                See full summary »",anticipation,No Escape,No Escape,1,"['Action', 'Drama', 'Science Fiction', 'Thriller']",7.3125,8.0,2.0,10.0,32,16,"['Action', 'Drama', 'Science Fiction', 'Thriller']",4,action drama science_fiction thriller,38,225,3.4965075614664802,2.833213344056216
"After accidentally receiving valuable information from a mobster at death's door, a bartender, along with the ex-Marine she's befriended, decides to step into the deal and fulfill the ...                See full summary »",anticipation,Nothing to Lose,Nothing to Lose,1,"['Action', 'Crime', 'Drama']",7.916666666666667,9.5,2.0,10.0,24,12,"['Action', 'Crime', 'Drama']",3,action crime drama,33,221,3.2188758248682006,2.5649493574615367
"A rich rocket scientist organizes an expedition to the moon, which they discover is inhabited by nude women.",anticipation,Nude on the Moon,Nude on the Moon,1,"['Comedy', 'Fantasy', 'Science Fiction']",5.2,5.0,2.0,9.0,5,5,"['Comedy', 'Fantasy', 'Science Fiction']",3,comedy fantasy science_fiction,18,108,1.791759469228055,1.791759469228055
Two men become entangled in a torrid love affair with the same woman. Pierre is Miriam's longtime lover. John is desperately searching for clues about his past when he and Miriam have a ...                See full summary »,anticipation,Obsession,Obsession,1,"['Drama', 'Thriller', 'Mystery']",4.0,4.0,4.0,4.0,3,1,"['Drama', 'Thriller', 'Mystery']",3,drama thriller mystery,38,223,1.3862943611198906,0.6931471805599453
"High-octane romance set in the recognizable - and sometimes gritty - world of Brighton's homegrown youth, as Boy Racer gangs uneasily coexist with the Indie scene.",anticipation,Octane,Octane,1,"['Mystery', 'Thriller', 'Horror']",5.5,6.5,2.0,9.0,16,16,"['Mystery', 'Thriller', 'Horror']",3,mystery thriller horror,26,163,2.833213344056216,2.833213344056216
"A shy advertising employee meets his dream girl on the El train, but doesn't remember to get her phone number, resulting in an all-out search for the mystery girl",anticipation,On the Line,On the Line,1,"['Comedy', 'Family', 'Romance']",6.888888888888889,8.0,2.0,10.0,9,9,"['Comedy', 'Family', 'Romance']",3,comedy family romance,29,162,2.302585092994046,2.302585092994046
"In Europe at the start of World War II, a woman notices that wherever her husband goes, the Nazis seem to follow. Meanwhile, a charming reporter is following them.",anticipation,Once Upon a Honeymoon,Once Upon a Honeymoon,1,"['Comedy', 'Romance', 'Mystery']",4.0,4.5,2.0,5.0,4,4,"['Comedy', 'Romance', 'Mystery']",3,comedy romance mystery,29,163,1.6094379124341003,1.6094379124341003
The story is about Urvil Raisingh and Celina who meet at an event and a memorable night later. Returning back home they continue with their lives. The memories of Celina haunt Urvil. What happens next forms the crux of the unfolding drama. One Night Stand explores the hypocritical world we live in. What is it that Urvil wants?,anticipation,One Night Stand,One Night Stand,1,['Drama'],6.142857142857143,7.0,2.0,8.0,7,7,['Drama'],1,drama,58,328,2.0794415416798357,2.0794415416798357
"A career bank robber breaks out of jail, and shares a moment of mutual attraction with a U.S. Marshal he has kidnapped.",anticipation,Out of Sight,Out of Sight,1,"['Romance', 'Comedy', 'Crime']",8.272727272727273,9.0,3.0,10.0,11,11,"['Romance', 'Comedy', 'Crime']",3,romance comedy crime,22,119,2.4849066497880004,2.4849066497880004
A British nurse visiting Scotland in 1945 stumbles upon a time portal that transports her to the 18th Century.,anticipation,Outlander,Outlander,1,"['Fantasy', 'Action', 'Science Fiction']",3.5555555555555554,3.0,2.0,9.0,9,9,"['Fantasy', 'Action', 'Science Fiction']",3,fantasy action science_fiction,19,110,2.302585092994046,2.302585092994046
"At a football match, an unscrupulous photographer, Michel Verdier, takes pictures of a celebrity couple. Magazine editors go with the photos even though the dominant figure in them is a ...                See full summary »",anticipation,Paparazzi,Paparazzi,1,"['Action', 'Drama', 'Thriller']",2.0,2.0,2.0,2.0,2,1,"['Action', 'Drama', 'Thriller']",3,action drama thriller,35,223,1.0986122886681098,0.6931471805599453
"Does love kill? Is it possible to find true love in a world of betrayals? Can a poet who describes love with a matchless vibrant passion find Mr. Right? Pink is a punkpoet. She's young, ...                See full summary »",anticipation,Pink,Pink,1,"['Thriller', 'Drama']",3.3333333333333335,1.0,1.0,8.0,3,3,"['Thriller', 'Drama']",2,thriller drama,40,223,1.3862943611198906,1.3862943611198906
